# Fix print output for fix posit_out
153000 7650000 51.6329599228814 1.31820846728533e-06 26.9498652338643 6.53711525617381e-07
154000 7700000 51.6993022600703 1.32784695104772e-06 26.9837518165825 6.99659632163206e-07
155000 7750000 51.7658106087421 1.3279971726168e-06 27.0190190539647 7.02265451294088e-07
156000 7800000 51.8321173949842 1.3352729620565e-06 27.0537378965575 6.90603702635334e-07
157000 7850000 51.899238178268 1.34670446339773e-06 27.0885206493674 7.05687461356877e-07
158000 7900000 51.9663763214458 1.3316063761836e-06 27.124163425484 7.15268322681386e-07
159000 7950000 52.0322943531382 1.30715450788544e-06 27.160033665824 7.2137806281858e-07
160000 8000000 52.0974031330315 1.2965946654858e-06 27.1959682497864 7.10548428827064e-07
161000 8050000 52.1616089941478 1.27745682232872e-06 27.2309382110119 6.89430906112004e-07
162000 8100000 52.2258016990652 1.29289264429449e-06 27.2649737156995 6.74311244567228e-07
163000 8150000 52.291179471856 1.32237882158231e-06 27.2987058123557 6.75068371739739e-07
164000 8200000 52.3581751252131 1.34957924023053e-06 27.3324523695028 6.74171257243232e-07
165000 8250000 52.4247170098565 1.30618100636185e-06 27.3655432393527 6.46421550598258e-07
166000 8300000 52.4892089539632 1.27706546851572e-06 27.3975606477351 6.39289245799373e-07
167000 8350000 52.5522527883019 1.24380149016103e-06 27.4296809519951 6.45127865533422e-07
168000 8400000 52.6144814822185 1.26158843775289e-06 27.4622266301363 6.63474696778096e-07
169000 8450000 52.6788247139431 1.31018700795224e-06 27.4958107283931 6.734799172196e-07
170000 8500000 52.7454626408704 1.34782414012305e-06 27.5294070402915 6.70650872397256e-07
171000 8550000 52.8127808577278 1.34630687336204e-06 27.5629797281704 6.69502481976366e-07
172000 8600000 52.8793246704896 1.30902934602896e-06 27.5961895913378 6.62394811773806e-07
173000 8650000 52.944121637172 1.28837927266597e-06 27.6294175333083 6.6408636790916e-07
174000 8700000 53.0084725072828 1.28364570186312e-06 27.6624414908277 6.57688823570071e-07
175000 8750000 53.0726808489152 1.28399078761679e-06 27.6955258484168 6.6375704627587e-07
176000 8800000 53.13716546334 1.29958630754845e-06 27.7287155798353 6.67017542773373e-07
177000 8850000 53.2022666387585 1.29970567337527e-06 27.7622527122373 6.73394230910533e-07
178000 8900000 53.2667545167508 1.27631550246168e-06 27.7958972716517 6.67947762714608e-07
179000 8950000 53.330165238178 1.26155222684834e-06 27.8287030008936 6.43058807659894e-07
180000 9000000 53.3928840772309 1.25027911545017e-06 27.8600804590973 6.12284288109166e-07
181000 9050000 53.4559596700505 1.28107012659691e-06 27.890521489233 6.11409772526681e-07
182000 9100000 53.5209954405923 1.31642707037743e-06 27.9213549798565 6.2421855876749e-07
183000 9150000 53.5873546707883 1.33298166272604e-06 27.9531769127663 6.44415786458563e-07
184000 9200000 53.6541116256288 1.32993493291025e-06 27.9850929758886 6.28244594880761e-07
185000 9250000 53.7198426364132 1.30010059584723e-06 28.0159478112822 6.07924328422199e-07
186000 9300000 53.7839110716346 1.26248591332674e-06 28.0464390396588 6.1544003504828e-07
187000 9350000 53.8467541204382 1.2611002137457e-06 28.0773095078833 6.14691851194885e-07
188000 9400000 53.9105666406273 1.28533691284471e-06 28.1077603724938 6.05641971718619e-07
189000 9450000 53.974969994132 1.2933229774404e-06 28.1385277627341 6.28227095118556e-07
190000 9500000 54.0400175902318 1.30841640793808e-06 28.1698604399008 6.21586934137369e-07
