# Fix print output for fix posit_out
276000 13800000 38.0628538475152 9.86785860971735e-07 20.046311684686 5.04780999672471e-07
277000 13850000 38.11150627395 9.66563696904366e-07 20.071056386511 4.91945815146748e-07
278000 13900000 38.1605376244787 9.99295758698964e-07 20.0959364710799 5.05217971064966e-07
279000 13950000 38.210618783242 9.95631174476908e-07 20.1215152738549 5.13896529894024e-07
280000 14000000 38.2602287116732 9.90486388266424e-07 20.1472688044647 5.16562440496204e-07
281000 14050000 38.3096873296611 9.85377070519467e-07 20.1729436349936 5.08600491334801e-07
282000 14100000 38.3587509870355 9.79846568257713e-07 20.1981165255118 5.00064908337408e-07
283000 14150000 38.4077600061533 9.8688902339296e-07 20.2233269636756 5.12894952529684e-07
284000 14200000 38.457798312119 1.01009900958357e-06 20.2496805830737 5.40700745336623e-07
285000 14250000 38.5080693730988 1.00043456391647e-06 20.2768667412021 5.42623699822357e-07
286000 14300000 38.5579366220974 9.91814288884254e-07 20.3039538004073 5.41747448301956e-07
287000 14350000 38.607501601311 9.94305410858664e-07 20.3309110527563 5.35981729138003e-07
288000 14400000 38.6570359476959 9.84186053117614e-07 20.357361465275 5.19238252886286e-07
289000 14450000 38.7059942856505 9.76963477104822e-07 20.3826806973638 4.95071855168094e-07
290000 14500000 38.7553211302069 1.00510956207953e-06 20.4073717783307 4.9939262738428e-07
291000 14550000 38.8067697167969 1.04760130742031e-06 20.4330066432721 5.29996688934772e-07
292000 14600000 38.8591394080739 1.04106235549577e-06 20.4599941390426 5.41404550984579e-07
293000 14650000 38.9101944436091 9.99688425351632e-07 20.4866391442263 5.28486607176418e-07
294000 14700000 38.9598524378117 9.94067439169729e-07 20.5133667666216 5.389015120275e-07
295000 14750000 39.0100411419216 1.01500768249702e-06 20.5401736209872 5.31044591470552e-07
296000 14800000 39.0611971684562 1.02609668040977e-06 20.5666957506593 5.33218376708242e-07
297000 14850000 39.1123691631054 1.01926384741141e-06 20.5937422421855 5.45924853811218e-07
298000 14900000 39.1631655757849 1.01568881246318e-06 20.6206768375849 5.311664672288e-07
299000 14950000 39.2141646000078 1.01874637103632e-06 20.6470514370866 5.27625471218109e-07
300000 15000000 39.2647643590564 1.00453440717563e-06 20.6739340593223 5.49360601535169e-07
301000 15050000 39.3144020950477 9.78812692201915e-07 20.7016752373458 5.54410518548219e-07
302000 15100000 39.3632016801391 9.81790072133401e-07 20.7293434025782 5.56539103399272e-07
303000 15150000 39.4129428888795 1.00960179420271e-06 20.7575337053287 5.69748626501084e-07
304000 15200000 39.4639898296541 1.01866492761992e-06 20.7858906548816 5.56349392991321e-07
305000 15250000 39.5141717568279 9.88340265338989e-07 20.8131771968847 5.42967346673773e-07
306000 15300000 39.5632022630001 9.82814849035726e-07 20.8405252148975 5.55487096966482e-07
307000 15350000 39.6131362190651 1.01336999653203e-06 20.869259996457 5.89705988855101e-07
308000 15400000 39.6641371467462 1.02129580672173e-06 20.8987299187457 5.85184800909175e-07
309000 15450000 39.7147408013115 1.00518247132156e-06 20.9276166291291 5.6954954207089e-07
310000 15500000 39.7652866706897 1.01747793380771e-06 20.9557856870889 5.58343250430931e-07
